3  1  1  4  0.05620239
3  1  2  1  0.11978095
3  1  2  2  0.13847099
3  1  2  3  0.07044333
3  1  2  4  0.08881474
3  1  3  1  0.04106972
3  1  3  2  0.07044333
3  1  3  3  0.14658113
3  1  3  4  0.08716024
3  1  4  1  0.05620239
3  1  4  2  0.08881474
3  1  4  3  0.08716024
3  1  4  4  0.10085312
3  2  1  1  0.30783235
3  2  1  2  0.18653952
3  2  1  3  0.07044333
3  2  1  4  0.09071764
3  2  2  1  0.18653952
3  2  2  2  0.25264419
3  2  2  3  0.15559431
3  2  2  4  0.18006325
3  2  3  1  0.07044333
3  2  3  2  0.15559431
3  2  3  3  0.38122783
3  2  3  4  0.21768400
3  2  4  1  0.09071764
3  2  4  2  0.18006325
3  2  4  3  0.21768400
3  2  4  4  0.23965471
3  3  1  1  0.56243487
3  3  1  2  0.35179663
3  3  1  3  0.14658113
3  3  1  4  0.17587675
3  3  2  1  0.35179663
3  3  2  2  0.51241138
3  3  2  3  0.38122783
3  3  2  4  0.39545974
3  3  3  1  0.14658113
3  3  3  2  0.38122783
3  3  3  3  1.07656611
3  3  3  4  0.57847038
3  3  4  1  0.17587675
3  3  4  2  0.39545974
3  3  4  3  0.57847038
3  3  4  4  0.58739589
3  4  1  1  0.35935922
3  4  1  2  0.22323419
3  4  1  3  0.08716024
3  4  1  4  0.10988395
3  4  2  1  0.22323419
3  4  2  2  0.32272483
3  4  2  3  0.21768400
3  4  2  4  0.24370554
3  4  3  1  0.08716024
3  4  3  2  0.21768400
3  4  3  3  0.57847038
3  4  3  4  0.32942321
3  4  4  1  0.10988395
3  4  4  2  0.24370554
3  4  4  3  0.32942321
3  4  4  4  0.36130385
4  1  1  1  0.34368858
4  1  1  2  0.18896662
4  1  1  3  0.05620239
4  1  1  4  0.08514275
4  1  2  1  0.18896662
4  1  2  2  0.21453944
4  1  2  3  0.09071764
4  1  2  4  0.12910166
4  1  3  1  0.05620239
4  1  3  2  0.09071764
4  1  3  3  0.17587675
4  1  3  4  0.10988395
4  1  4  1  0.08514275
4  1  4  2  0.12910166
4  1  4  3  0.10988395
4  1  4  4  0.13864810
4  2  1  1  0.46101624
4  2  1  2  0.27806799
4  2  1  3  0.08881474
4  2  1  4  0.12910166
4  2  2  1  0.27806799
4  2  2  2  0.37574087
4  2  2  3  0.18006325
4  2  2  4  0.24666919
4  2  3  1  0.08881474
4  2  3  2  0.18006325
4  2  3  3  0.39545974
4  2  3  4  0.24370554
4  2  4  1  0.12910166
4  2  4  2  0.24666919
4  2  4  3  0.24370554
4  2  4  4  0.30643133
4  3  1  1  0.35935922
4  3  1  2  0.22323419
4  3  1  3  0.08716024
4  3  1  4  0.10988395
4  3  2  1  0.22323419
4  3  2  2  0.32272483
4  3  2  3  0.21768400
4  3  2  4  0.24370554
4  3  3  1  0.08716024
4  3  3  2  0.21768400
4  3  3  3  0.57847038
4  3  3  4  0.32942321
4  3  4  1  0.10988395
4  3  4  2  0.24370554
4  3  4  3  0.32942321
4  3  4  4  0.36130385
4  4  1  1  0.46809827
4  4  1  2  0.29033110
4  4  1  3  0.10085312
4  4  1  4  0.13864810
4  4  2  1  0.29033110
4  4  2  2  0.42368673
4  4  2  3  0.23965471
4  4  2  4  0.30643133
4  4  3  1  0.10085312
4  4  3  2  0.23965471
4  4  3  3  0.58739589
4  4  3  4  0.36130385
4  4  4  1  0.13864810
4  4  4  2  0.30643133
4  4  4  3  0.36130385
4  4  4  4  0.45315039
